CAINC4 Personal Income and Employment by Major Component,,,,,,,,,
Per capita personal income (Dollars) 4/ ,,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,,
County,,,,,,,,,
GeoFips,GeoName,2011,2012,2013,2014,2015,2016,2017,2018
47095,"Lake, TN",22684,22668,24227,21467,21988,22300,22576,23230
47097,"Lauderdale, TN",24437,24579,25064,25169,26095,28313,27910,29187
47099,"Lawrence, TN",28430,29927,30595,30773,31916,32504,33873,35252
47101,"Lewis, TN",25188,26635,27754,29509,30939,32167,32996,34432
47103,"Lincoln, TN",34009,34773,35794,36353,37908,38803,39511,41388
47105,"Loudon, TN",39449,40649,40446,41723,43274,44707,46340,48491
47107,"McMinn, TN",29569,30841,31238,31925,33135,33722,34645,35897
47109,"McNairy, TN",27559,28494,28607,29220,29992,31044,31310,32573
47111,"Macon, TN",27390,29298,28610,29791,31174,31629,32787,33297
47113,"Madison, TN",36895,37341,36702,37055,38890,39965,40781,42720
47115,"Marion, TN",31831,32788,32759,33576,34582,35950,36950,38450
47117,"Marshall, TN",28271,30308,31171,32397,33991,35587,36075,37550
47119,"Maury, TN",33553,35694,36315,36817,38056,39918,40901,42696
47121,"Meigs, TN",27389,28943,29791,30814,31395,31637,32771,33526
47123,"Monroe, TN",27161,28095,28179,29034,30539,31572,31971,33338
47125,"Montgomery, TN",40815,39774,39479,39134,39812,39791,40461,41031
47127,"Moore, TN",32720,34602,35734,37791,38883,38696,39731,41276
47129,"Morgan, TN",25169,25812,26151,26159,27575,27538,28339,29380
47131,"Obion, TN",35031,34003,35945,36817,37523,37747,39042,40666
47133,"Overton, TN",26805,27819,28717,29500,30418,31101,32381,33701
47135,"Perry, TN",26581,28358,29152,30252,31633,32410,33301,34268
47137,"Pickett, TN",28342,30649,31311,32800,36493,36616,38598,39686
47139,"Polk, TN",27768,29534,30117,30744,31485,31954,32647,33772
47141,"Putnam, TN",33398,34940,34676,35342,36928,37338,38079,39509
47143,"Rhea, TN",28914,29876,30075,31360,32698,32753,32842,34147
47145,"Roane, TN",34092,34955,34912,36008,37212,38229,39241,40980
47147,"Robertson, TN",33129,35278,35768,36451,37874,38995,40211,42104
47149,"Rutherford, TN",32763,34842,35288,36450,37776,38634,39262,41031
47151,"Scott, TN",25297,25605,26523,27115,27731,27627,28106,29758
47153,"Sequatchie, TN",30221,32092,32187,32893,34408,35317,36474,38003
47155,"Sevier, TN",30829,32216,33030,34279,35932,36909,37910,39474
47157,"Shelby, TN",41156,42954,42537,43712,45075,46015,47338,49465
47159,"Smith, TN",30652,31749,33393,34162,34803,35104,36263,37742
47161,"Stewart, TN",38268,37773,36622,36417,38079,38751,39111,39853
47163,"Sullivan, TN",36239,37624,37378,37843,38938,39870,40810,42606
47165,"Sumner, TN",37662,40499,40688,41731,43580,45083,46465,48656
47167,"Tipton, TN",32031,32797,33516,33886,35045,36399,37085,38547
47169,"Trousdale, TN",30810,31779,32665,34141,35390,29789,28849,30090
47171,"Unicoi, TN",31822,32337,32979,33592,34938,35358,35836,37423
47173,"Union, TN",25579,26799,27088,27793,28830,29862,30516,31693
47175,"Van Buren, TN",25258,26235,27814,28475,30125,30102,30207,30770
47177,"Warren, TN",28198,30355,30589,31278,32077,32823,33253,33970
47179,"Washington, TN",36271,37419,37167,37976,39782,40412,41539,43299
47181,"Wayne, TN",23740,24579,24852,25706,26582,26167,27448,28962
47183,"Weakley, TN",31391,31456,33326,33811,34132,34868,36146,37316
47185,"White, TN",27921,29069,28912,29581,30603,31151,31628,32477
47187,"Williamson, TN",71293,78406,79618,84595,91767,92654,91001,94872
47189,"Wilson, TN",37675,39998,40374,41711,43977,45494,46989,49092
48001,"Anderson, TX",28152,29553,30031,30978,32030,32898,32547,34242
48003,"Andrews, TX",42699,48075,50225,53851,45423,40264,45092,50011
48005,"Angelina, TX",33259,35161,34738,37174,38050,37061,37004,38897
48007,"Aransas, TX",40345,44211,45225,46381,47071,43373,44891,48389
48009,"Archer, TX",42329,45567,47643,49795,46219,45567,47302,50310
48011,"Armstrong, TX",38731,37184,42662,43646,44344,45666,44118,47995
48013,"Atascosa, TX",31886,34064,35568,37794,35517,33612,35464,36660
48015,"Austin, TX",41192,46530,45972,49031,50840,48451,48552,50702
48017,"Bailey, TX",34011,35514,36262,43111,44705,38914,43956,42507
48019,"Bandera, TX",35704,38482,39546,41112,41408,41072,41696,43459
48021,"Bastrop, TX",29261,30413,30663,31882,33548,33552,34895,36561
48023,"Baylor, TX",34775,36155,36909,38303,38982,37051,39407,41704
48025,"Bee, TX",25444,27845,29122,29943,27560,26193,27543,28457
48027,"Bell, TX",40470,39749,38977,39786,41108,40809,41905,42773
48029,"Bexar, TX",38024,38377,39071,41757,42554,42294,43878,46058
48031,"Blanco, TX",41245,42730,43829,46215,47537,47445,49915,51968
48033,"Borden, TX",50008,55475,58398,50102,59510,50311,52707,63756
48035,"Bosque, TX",34405,35691,36967,38765,39854,39752,40266,41592
48037,"Bowie, TX",35277,35741,34791,35508,37286,37579,38758,40010
48039,"Brazoria, TX",38913,40726,41765,44371,45606,45539,45575,47239
48041,"Brazos, TX",30995,32493,33262,35148,35554,35607,37278,39216
48043,"Brewster, TX",36857,36254,37405,40405,41781,42795,42271,45652
48045,"Briscoe, TX",31260,30333,41821,33700,34640,29792,33565,35243
48047,"Brooks, TX",31438,32446,33420,34818,35403,32958,33258,33861
48049,"Brown, TX",30259,31196,32693,34512,35714,35595,37219,38830
48051,"Burleson, TX",35477,38151,39298,40362,40745,39309,40718,42629
48053,"Burnet, TX",37033,40959,39799,42809,44032,43701,44593,46516
48055,"Caldwell, TX",28854,29506,29057,30028,31330,31484,32083,33668
48057,"Calhoun, TX",33269,34387,37411,36689,36724,35361,36603,38668
48059,"Callahan, TX",31430,34353,35756,37677,38002,36802,37170,39392
48061,"Cameron, TX",24106,24581,24984,25830,26604,27023,27427,28756
48063,"Camp, TX",32272,33592,35512,37788,39227,36857,37235,38660
48065,"Carson, TX",36229,37583,43863,41844,44630,41952,42974,46373
48067,"Cass, TX",31885,32879,32877,34312,34742,34656,35274,36905
48069,"Castro, TX",51850,44193,44323,54541,67218,46415,50578,42786
48071,"Chambers, TX",42552,44608,46456,48918,51055,51304,52075,53673
48073,"Cherokee, TX",28732,30068,31176,32193,33208,33310,33534,34468
48075,"Childress, TX",26235,24231,27163,25793,27481,27827,28853,30084
48077,"Clay, TX",37176,39243,39628,41216,40947,41629,40793,42335
48079,"Cochran, TX",32644,33826,40696,37426,37052,35567,40119,38312
48081,"Coke, TX",33126,36937,41306,43133,41498,39278,39046,41895
48083,"Coleman, TX",33408,35375,37718,39495,39430,36684,38663,40669
48085,"Collin, TX",53491,55617,55593,57888,60461,61716,63468,65874
48087,"Collingsworth, TX",31109,33079,39306,34582,33945,34724,35124,33039
48089,"Colorado, TX",40138,39711,41166,42890,43439,42593,45012,46821
48091,"Comal, TX",46332,48869,50237,52686,53687,54832,56325,58067
48093,"Comanche, TX",32052,32158,33386,38180,37963,37271,39960,42465
48095,"Concho, TX",20994,19420,24580,22482,22156,19993,18998,19801
48097,"Cooke, TX",42311,45221,48527,52419,49069,45948,50624,54174
48099,"Coryell, TX",29736,29462,29334,30502,31629,31900,33142,33996
48101,"Cottle, TX",42017,43265,46717,49746,52999,51899,57757,57288
48103,"Crane, TX",39542,44278,45783,48502,40345,37159,42497,47758
48105,"Crockett, TX",34020,33347,37677,38419,38107,35792,38073,41472
48107,"Crosby, TX",25962,26638,41014,29097,27817,27201,30754,30773
48109,"Culberson, TX",31922,35413,39654,40512,42006,43992,47328,54180
48111,"Dallam, TX",51175,52582,52328,55095,63309,50879,53368,52148
48113,"Dallas, TX",47545,48501,48945,51830,52388,53531,55947,58993
48115,"Dawson, TX",28943,30180,35963,31777,32228,31103,35739,37111
48117,"Deaf Smith, TX",40006,37063,35250,43129,51839,40441,41626,40470
48119,"Delta, TX",31655,31475,33649,34352,34697,35151,34263,34803
48121,"Denton, TX",43542,45530,46773,48827,51084,52275,53763,55933
48123,"DeWitt, TX",36692,42482,46625,54672,56715,48365,51763,54549
48125,"Dickens, TX",26297,27569,28882,29274,31822,30199,31270,31586
48127,"Dimmit, TX",36981,37872,34103,34212,35444,31542,34316,36639
48129,"Donley, TX",34212,33615,44070,39653,44186,39701,42778,45736
48131,"Duval, TX",33720,36052,38057,38919,36813,33698,34884,36418
48133,"Eastland, TX",44990,46085,52564,49212,49332,48583,61573,71142
48135,"Ector, TX",39572,44666,43850,47802,41988,37676,42548,47271
48137,"Edwards, TX",31189,31351,38741,36432,39089,32637,32845,35182
48139,"Ellis, TX",34879,36518,37159,38625,39989,41204,42741,44313
48141,"El Paso, TX",29732,30705,30282,31731,32804,33321,34242,35856
48143,"Erath, TX",30175,30718,31339,34635,34848,35487,37707,39572
48145,"Falls, TX",28213,28731,30563,30922,31264,31365,31999,34619
48147,"Fannin, TX",29836,30802,31318,32868,34657,35465,36567,37605
48149,"Fayette, TX",40909,44290,45971,50770,48970,46724,50750,53564
48151,"Fisher, TX",41206,32920,41132,35412,40885,36334,35079,46444
48153,"Floyd, TX",34111,31617,38796,38284,40576,32959,36911,37367
48155,"Foard, TX",31033,32921,38450,40701,39128,36709,39486,42954
48157,"Fort Bend, TX",49474,52507,54317,58759,61598,54204,55217,57540
48159,"Franklin, TX",32310,33318,33655,34871,35705,35928,37675,39730
48161,"Freestone, TX",31851,34101,34917,36765,36824,34850,35528,37066
48163,"Frio, TX",24455,27200,27320,28318,28289,26042,27076,27545
48165,"Gaines, TX",33020,36762,39433,35911,35607,32532,35234,36009
48167,"Galveston, TX",43164,45119,45561,48054,50017,48289,49618,51785
48169,"Garza, TX",34278,35225,37311,36436,30233,26060,27844,30072
48171,"Gillespie, TX",44227,49500,48495,52238,54488,54825,57351,60561
48173,"Glasscock, TX",41994,47443,68214,71268,72924,65947,91960,102145
48175,"Goliad, TX",35298,38228,40854,44484,41928,40438,41448,43858
48177,"Gonzales, TX",31348,33533,36306,42371,44324,37962,41211,43342
48179,"Gray, TX",41787,44114,46322,46658,43281,38572,42217,44002
48181,"Grayson, TX",33994,35621,36248,38095,38926,39971,40662,42195
48183,"Gregg, TX",46811,45945,45235,47287,44690,43053,43101,45401
48185,"Grimes, TX",29686,31985,32096,34615,34652,32856,33946,35450
48187,"Guadalupe, TX",35723,36921,38147,39910,41695,42066,43161,44809
48189,"Hale, TX",29509,29215,30176,30463,30571,29609,30784,32263
48191,"Hall, TX",28058,26448,34875,31783,29815,25421,26903,30180
48193,"Hamilton, TX",43861,47517,50278,52377,55588,54041,57022,60744
48195,"Hansford, TX",54816,61812,54197,65724,77511,53798,61180,62998
48197,"Hardeman, TX",34366,34745,36467,37824,39232,37864,37991,38212
48199,"Hardin, TX",37031,38965,38790,41209,42854,43228,44273,45982
48201,"Harris, TX",48982,53001,51613,54462,53874,50511,53708,56474
48203,"Harrison, TX",37273,38737,38192,40497,40575,39057,39812,41917
48205,"Hartley, TX",53706,51541,51419,61119,81234,53218,64268,62463
48207,"Haskell, TX",31986,33075,36367,34551,33547,33290,33593,34530
48209,"Hays, TX",35059,34534,35083,37440,39528,40460,41539,43719
48211,"Hemphill, TX",63789,75172,81348,95018,72994,56371,55393,58484
48213,"Henderson, TX",32286,33565,34870,36123,36673,36736,37992,39627
48215,"Hidalgo, TX",22698,23116,23505,24244,24909,25111,25451,26410
48217,"Hill, TX",30940,32136,33399,35325,36352,36369,37228,39205
48219,"Hockley, TX",39001,39976,42890,42418,39144,37293,38165,38975
48221,"Hood, TX",41960,43666,44272,46047,46155,46383,48989,50741
48223,"Hopkins, TX",31917,33196,34200,36695,36798,36250,37630,39120
48225,"Houston, TX",29266,30945,31977,33759,35016,35090,35966,38081
48227,"Howard, TX",32638,33692,34135,35902,34671,34024,36824,40255
48229,"Hudspeth, TX",20210,23491,25777,28680,34591,32556,31643,32472
48231,"Hunt, TX",31297,32176,32398,33427,35011,35814,36753,38029
48233,"Hutchinson, TX",35505,38055,38515,39961,40409,40876,39702,41550
48235,"Irion, TX",47555,48947,62212,68740,64549,54521,63268,68327
48237,"Jack, TX",35441,40560,43627,46546,40753,36347,39458,44061
48239,"Jackson, TX",34527,36832,38252,39765,39174,37805,39122,41770
48241,"Jasper, TX",32283,33708,33881,36848,37656,37997,39391,40803
48243,"Jeff Davis, TX",33689,35238,37288,37126,40023,39488,39037,42947
48245,"Jefferson, TX",36269,38310,37076,40555,41848,41102,42223,44065
48247,"Jim Hogg, TX",27790,29257,31281,31049,30991,29683,29753,30696
48249,"Jim Wells, TX",37603,40236,41426,43139,39222,37170,38766,40570
48251,"Johnson, TX",34871,35309,35995,37297,38064,38654,40237,41697
48253,"Jones, TX",26758,26943,28664,29005,29608,29163,29605,30559
48255,"Karnes, TX",28091,31025,34311,40155,41377,40470,46427,49593
48257,"Kaufman, TX",34064,35791,36350,37453,38894,39988,41440,42837
48259,"Kendall, TX",65806,70625,70991,75268,78705,81213,81411,84270
48261,"Kenedy, TX",47518,42087,53708,55325,66502,40440,48206,43561
48263,"Kent, TX",36345,36279,41791,45130,44277,45594,47512,54858
48265,"Kerr, TX",39333,42070,42972,45220,45836,45483,47670,50150
48267,"Kimble, TX",36273,39577,42798,43714,45308,42915,40848,43309
48269,"King, TX",95578,73515,83560,80224,61544,53625,43682,55661
48271,"Kinney, TX",27696,28187,28899,30161,30226,28701,28883,30431
48273,"Kleberg, TX",31952,33623,35213,37009,36991,35920,37388,38997
48275,"Knox, TX",31648,33980,38795,38690,37896,35657,35560,38457
48277,"Lamar, TX",33689,33500,33895,35455,37536,38668,40213,40763
48279,"Lamb, TX",31218,31584,35880,36786,39995,34238,37320,38247
48281,"Lampasas, TX",45692,45951,45561,46015,47302,47330,48084,49457
48283,"La Salle, TX",32483,38649,38141,42391,39697,33293,34012,35809
48285,"Lavaca, TX",41208,44409,47456,51905,49592,46258,48444,50919
48287,"Lee, TX",36082,39366,39669,43544,43085,42861,44829,46713
48289,"Leon, TX",32540,34360,36469,40315,40693,36535,37335,40388
48291,"Liberty, TX",30476,31903,32860,34237,35208,35306,36112,37237
48293,"Limestone, TX",29109,30115,31242,32694,32911,32615,33679,35771
48295,"Lipscomb, TX",48659,54684,54829,53692,50217,48639,60405,64757
48297,"Live Oak, TX",32990,35943,38714,40604,36429,31056,33333,35636
48299,"Llano, TX",35592,38304,39875,43872,45126,45332,45617,47476
48301,"Loving, TX",26242,27953,23953,36360,31479,44530,50853,56730
48303,"Lubbock, TX",34927,36773,37216,38807,39633,39981,40717,42569
48305,"Lynn, TX",29957,27660,42435,27754,35503,31209,34432,33119
48307,"McCulloch, TX",34137,33786,34110,35953,36351,34675,36784,37927
48309,"McLennan, TX",32675,33962,34358,35882,37599,38353,39680,41254
48311,"McMullen, TX",56516,56334,72603,95231,100483,63511,68178,72150
48313,"Madison, TX",25559,27498,28833,31062,30488,28695,29391,30435
48315,"Marion, TX",30609,32725,34280,35642,35131,34675,35869,38063
48317,"Martin, TX",40467,46126,49928,51118,49242,44286,51647,56021
48319,"Mason, TX",33726,36855,42124,43435,42213,38870,43190,44601
48321,"Matagorda, TX",33237,34493,36366,38737,40038,39340,40088,40596
48323,"Maverick, TX",24713,25317,26029,27045,27735,27495,28590,30505
48325,"Medina, TX",31022,32675,33875,35374,36572,36801,37878,39403
48327,"Menard, TX",29506,29833,35427,34927,37976,35913,33800,35311
48329,"Midland, TX",99774,108710,112185,119448,89846,75668,110511,124455
48331,"Milam, TX",30306,32940,33743,35524,36949,35855,35117,36135
48333,"Mills, TX",30979,32108,32672,34354,38129,35655,36251,37153
48335,"Mitchell, TX",27373,27566,30893,29824,30536,28915,30799,31913
48337,"Montague, TX",39287,40889,41630,44295,41580,37531,39683,42074
48339,"Montgomery, TX",52147,59597,62117,64325,59454,55493,60783,63605
48341,"Moore, TX",32603,33830,34321,37372,41471,38631,40370,41275
48343,"Morris, TX",41006,41945,40948,41434,42336,39989,41091,43421
48345,"Motley, TX",32161,29824,34223,31371,31697,29494,28478,28938
48347,"Nacogdoches, TX",31559,32169,32585,34203,35137,34687,35922,37755
48349,"Navarro, TX",31587,33421,33221,34722,35339,35887,36495,37922
48351,"Newton, TX",24791,25931,26802,28988,30152,30259,32100,33350
48353,"Nolan, TX",33284,34662,36839,38758,38636,38196,40545,43087
48355,"Nueces, TX",39421,40682,41459,43311,42515,40231,42474,44378
48357,"Ochiltree, TX",55707,63243,65982,76627,65463,49636,53656,57287
48359,"Oldham, TX",47816,45371,43374,53509,58735,49574,47670,49120
48361,"Orange, TX",36870,38452,37824,40402,41777,42304,43217,44938
48363,"Palo Pinto, TX",33112,34770,34953,36811,36622,35982,37631,39125
48365,"Panola, TX",36253,38162,40658,43274,41467,38031,40093,43508
48367,"Parker, TX",41780,44995,46657,48793,49303,50291,51441,53289
48369,"Parmer, TX",44066,41465,40821,49477,59594,41817,47208,44981
48371,"Pecos, TX",28794,30373,31632,33746,32944,31731,34110,36584
48373,"Polk, TX",34513,36826,36774,37316,37792,37521,37969,39438
48375,"Potter, TX",37927,38643,39122,41229,40405,40158,41721,43945
48377,"Presidio, TX",28834,32923,36939,37989,39099,38925,39788,42848
48379,"Rains, TX",27955,28589,28982,30705,31761,32407,32763,33602
48381,"Randall, TX",40917,42103,41980,44070,45666,45551,46249,47966
48383,"Reagan, TX",42069,45872,51782,52322,43089,38952,42138,48253
48385,"Real, TX",25490,28154,31325,32554,34892,32294,33159,34687
48387,"Red River, TX",31962,32517,32882,35154,36856,38781,39187,40648
48389,"Reeves, TX",24822,25795,27601,31347,31026,29701,33617,39418
48391,"Refugio, TX",40894,42709,46247,45700,43224,38330,40243,42606
48393,"Roberts, TX",39707,42984,46604,48291,43980,36938,37902,41971
48395,"Robertson, TX",33713,35384,37801,39175,39733,38395,38039,40394
48397,"Rockwall, TX",47130,50004,50647,52337,54801,56490,58872,61003
48399,"Runnels, TX",33239,33374,36484,37882,38562,37946,38087,39816
48401,"Rusk, TX",32299,33910,34564,36158,35466,34172,34630,36485
48403,"Sabine, TX",30129,31395,30782,32084,33591,33433,33646,34631
48405,"San Augustine, TX",29130,30232,30928,33653,35988,35297,36961,39879
48407,"San Jacinto, TX",27929,30135,30620,32294,32196,32889,33448,34514
48409,"San Patricio, TX",37440,39124,40749,42008,41760,41228,41936,43945
48411,"San Saba, TX",29222,28549,29404,30997,33974,36539,36449,41233
48413,"Schleicher, TX",36849,36578,45227,46370,42831,39972,35685,40136
48415,"Scurry, TX",42039,43641,48070,49252,44529,37467,40083,42095
48417,"Shackelford, TX",98622,105193,127145,152638,107002,82974,108260,130461
48419,"Shelby, TX",32149,34426,34676,38123,39768,35460,38733,41666
48421,"Sherman, TX",63563,63200,60842,62704,83502,55578,63291,49508
48423,"Smith, TX",47092,47620,48900,51260,47364,46218,52034,55229
48425,"Somervell, TX",38739,39415,40504,42147,41887,42809,43767,45756
48427,"Starr, TX",22534,22963,23457,24278,24653,24574,25447,26316
48429,"Stephens, TX",55307,52487,55805,57104,43172,37650,36060,39289
48431,"Sterling, TX",46809,55923,62898,65733,53507,50618,53915,58174
48433,"Stonewall, TX",46085,41408,45609,51598,53151,45758,49890,53416
48435,"Sutton, TX",72904,61289,67715,78808,64439,53952,57984,61478
48437,"Swisher, TX",39924,34191,35347,40175,47091,39019,43685,41977
48439,"Tarrant, TX",41393,43870,44105,47640,47522,46461,48892,51239
48441,"Taylor, TX",38287,39957,41106,44198,42749,42087,42874,45333
48443,"Terrell, TX",42962,39817,52844,48732,49223,48983,44418,48024
48445,"Terry, TX",29307,30510,34002,30361,30960,28409,31760,32062
48447,"Throckmorton, TX",46786,49791,48897,48822,42953,34757,33231,35941
48449,"Titus, TX",28572,29224,29450,31661,33156,32417,33215,34718
48451,"Tom Green, TX",38409,40236,40730,44129,42767,41696,43536,45993
48453,"Travis, TX",48627,53270,53912,57147,58239,58770,63418,67504
48455,"Trinity, TX",28761,29856,31367,32491,32659,33260,33099,34514
48457,"Tyler, TX",27226,27943,28487,29980,31051,31237,31071,32081
48459,"Upshur, TX",31773,33333,34076,35242,35599,33947,34832,36645
48461,"Upton, TX",40282,43034,49357,50408,45719,37917,40889,44545
48463,"Uvalde, TX",33457,36975,36614,38661,38183,36481,37788,39458
48465,"Val Verde, TX",30956,32041,31640,33132,34136,34189,34655,36554
48467,"Van Zandt, TX",30861,32444,33154,34046,34971,35530,36756,38200
48469,"Victoria, TX",39217,42160,43397,45847,44900,41594,43635,46142
48471,"Walker, TX",23044,23727,24643,26008,26379,26726,26880,28016
48473,"Waller, TX",32887,34426,35722,37688,36582,37201,38663,39995
48475,"Ward, TX",37705,42502,42964,44433,41306,37436,42704,49916
48477,"Washington, TX",45432,46369,48414,50331,49152,47791,49737,52265
48479,"Webb, TX",27772,28411,28483,29181,29496,29448,30153,31635
48481,"Wharton, TX",35295,37802,40405,40827,41117,39194,40086,41473
48483,"Wheeler, TX",45438,47095,47451,47936,42061,36574,39820,41801
48485,"Wichita, TX",42505,42283,42520,42015,40516,39723,41049,43170
48487,"Wilbarger, TX",33895,35975,35985,37137,37663,38656,40141,42041
48489,"Willacy, TX",24102,21396,22479,25623,25932,26674,29508,28593
48491,"Williamson, TX",38960,39399,39961,42421,45079,46300,48308,50776
48493,"Wilson, TX",36005,38196,39535,41750,41342,41077,42643,44255
48495,"Winkler, TX",35556,37677,38851,42220,40149,38122,47719,57584
48497,"Wise, TX",37065,38750,39194,42285,40869,40367,42208,43752
48499,"Wood, TX",31986,32934,33827,35846,36586,36160,36996,38152
48501,"Yoakum, TX",37522,47077,49844,45913,39511,33280,39067,41112
48503,"Young, TX",48014,47985,51354,53354,48926,45297,47634,50231
48505,"Zapata, TX",27198,31032,32539,33854,29213,25198,26723,28294
48507,"Zavala, TX",22816,23423,24385,26396,26814,26243,27144,29202
49001,"Beaver, UT",29109,30200,32958,33748,30850,28722,32777,33739
49003,"Box Elder, UT",29505,30316,31442,32821,33718,34463,35800,37390
49005,"Cache, UT",30260,31201,31034,32527,34456,35600,37518,38974
49007,"Carbon, UT",33706,32534,32856,34100,35202,34708,36013,38499
49009,"Daggett, UT",31009,35140,34679,34967,38793,37879,38788,41157
49011,"Davis, UT",35424,37611,37565,38797,40789,42833,43882,46286
49013,"Duchesne, UT",34850,38130,38447,40706,35676,32963,35387,36709
49015,"Emery, UT",31156,27366,27914,29448,29463,29775,30630,33145
49017,"Garfield, UT",29428,29694,31032,31720,34189,34750,36486,36688
49019,"Grand, UT",38951,40451,39706,41030,42997,46350,50409,54010
49021,"Iron, UT",24277,24995,26426,28000,29063,29410,30840,32197
49023,"Juab, UT",26319,27293,29000,29856,32557,33159,34560,36087
49025,"Kane, UT",31221,32449,32514,34670,37427,37837,39099,40257
49027,"Millard, UT",29736,30006,32477,33459,35372,34272,35195,35196
49029,"Morgan, UT",40850,42555,42572,43876,45747,48054,49753,52426
49031,"Piute, UT",25694,23999,26453,27434,29323,31175,33200,33716
49033,"Rich, UT",27900,28454,34708,38474,39110,34053,34189,35436
49035,"Salt Lake, UT",38841,41137,41700,43655,46538,48150,49866,52639
49037,"San Juan, UT",22068,22070,24037,23403,23727,24069,25344,26638
49039,"Sanpete, UT",23213,24805,25123,25867,28512,27233,27821,29209
49041,"Sevier, UT",26203,27068,27434,28558,29927,30534,31954,34117
49043,"Summit, UT",78506,91933,93811,97737,112627,117039,123795,131606
49045,"Tooele, UT",30483,31144,30692,31564,32903,34269,35253,36836
49047,"Uintah, UT",32813,33809,32811,34107,30715,28580,30135,31563
49049,"Utah, UT",27926,30033,30977,33269,35683,37454,38880,40919
49051,"Wasatch, UT",35846,37631,38909,40852,42985,48147,50664,53285
49053,"Washington, UT",26823,27991,29292,31163,33039,34775,36809,38847
49055,"Wayne, UT",28507,27524,28643,30511,32761,33807,36512,39096
49057,"Weber, UT",32862,33481,33835,35209,37029,38222,39832,41853
50001,"Addison, VT",42331,45301,44680,45709,46301,47763,49834,51805
50003,"Bennington, VT",42788,44423,44769,47187,49010,49731,51601,54458
50005,"Caledonia, VT",34706,35661,36229,37439,38287,39252,39877,41246
50007,"Chittenden, VT",49441,51096,51984,54081,56172,57630,58562,60914
50009,"Essex, VT",31124,31321,31837,32250,33794,33875,35279,36008
50011,"Franklin, VT",37937,39117,39794,41083,42006,43222,44824,46220
50013,"Grand Isle, VT",46873,50505,50165,52279,53899,55911,57266,59204
50015,"Lamoille, VT",43755,44770,45011,47216,49094,50569,51212,53953
50017,"Orange, VT",38489,39819,40268,42116,43358,44107,45331,47170
50019,"Orleans, VT",36640,37832,38076,39803,40607,41180,42121,43542
50021,"Rutland, VT",42771,43963,44909,45885,47995,49111,49838,52343
50023,"Washington, VT",46690,48690,50146,51829,54654,56943,57865,60255
50025,"Windham, VT",41963,43107,43103,45232,47831,48111,48976,50925
50027,"Windsor, VT",46270,47914,48102,51248,52679,53480,55418,58116
51001,"Accomack, VA",34057,35626,36169,37430,38946,39211,40715,42764
51007,"Amelia, VA",34324,36112,39068,40192,42174,42420,43064,44774
51009,"Amherst, VA",30983,31454,31486,32995,34336,34660,35527,37160
51011,"Appomattox, VA",31811,31774,32407,33792,35570,35934,36727,38302
51013,"Arlington, VA",82762,84555,80061,84058,86829,87719,90893,95198
51017,"Bath, VA",44350,50099,46943,50003,54710,56791,60042,61628
51019,"Bedford, VA*",37641,39364,39517,40804,42688,42829,44602,46707
51021,"Bland, VA",30118,30988,31134,31611,33242,33342,35331,37321
51023,"Botetourt, VA",41471,42864,43470,45119,46959,47474,48228,50274
51025,"Brunswick, VA",27439,27929,28034,28937,30374,30961,31653,32682
51027,"Buchanan, VA",32141,32428,31515,32044,32002,31640,34449,36229
51029,"Buckingham, VA",24731,25494,25767,26953,28278,28388,29450,30704
51033,"Caroline, VA",34835,35651,36311,37178,41613,39326,40604,41781
51036,"Charles City, VA",35228,36939,38232,39707,41204,42147,43500,45824
51037,"Charlotte, VA",28202,29118,30219,30819,33225,33891,34509,35970
51041,"Chesterfield, VA",43799,45781,45883,46996,49559,50348,52024,53695
51043,"Clarke, VA",52192,53720,53869,55627,59329,62428,63517,67111
51045,"Craig, VA",30848,32902,33407,33837,36189,34951,36710,38185
51047,"Culpeper, VA",38750,40119,39565,40439,42353,43564,44445,46510
51049,"Cumberland, VA",29046,30924,31955,33748,35441,35991,37457,38698
51051,"Dickenson, VA",28904,28446,28536,28993,30003,29614,31026,32354
51057,"Essex, VA",34646,35610,36399,37457,38635,39007,40721,42334
51061,"Fauquier, VA",58189,61726,59602,60567,64057,65092,67525,70787
51063,"Floyd, VA",31160,32677,32498,33906,35577,35961,36744,38903
51065,"Fluvanna, VA",35794,36886,37333,38340,40605,41377,42829,44693
51067,"Franklin, VA",33410,34425,34207,35700,37713,38161,39004,40781
51071,"Giles, VA",32623,34003,34297,35843,36943,37181,38194,40117
51073,"Gloucester, VA",41279,42799,42353,43444,45568,46566,48145,50502
51075,"Goochland, VA",76837,82536,79043,82972,89509,90133,96584,100545
51077,"Grayson, VA",28048,28533,28842,28840,29901,30715,31518,33013
51079,"Greene, VA",35137,36511,36659,38285,40398,41365,42446,44383
51083,"Halifax, VA",29481,30704,31134,32437,33720,34474,35571,37329
51085,"Hanover, VA",46914,48690,49050,52090,55434,56766,58166,60259
51087,"Henrico, VA",50149,53084,53795,57327,59999,61381,64355,66836
51091,"Highland, VA",37111,38819,39684,42653,43698,42494,43308,46113
51093,"Isle of Wight, VA",47054,48308,48651,48983,50998,51671,53048,55308
51097,"King and Queen, VA",34831,34570,35887,36440,38640,39771,41480,43361
51099,"King George, VA",45301,46438,47092,48184,52657,49977,51051,53000
51101,"King William, VA",37465,39398,39781,38697,41170,43771,45135,46612
51103,"Lancaster, VA",45787,48198,48113,49736,52560,54062,56871,60152
